organizacion_id;provincia_id
15693;06
15771;06
15807;06
15908;06
15988;06
16000;06
16006;06
16007;06
16078;06
16098;06
16103;06
16105;06
16123;06
16225;06
16238;06
16240;06
16249;06
16251;06
16255;06
16269;06
16277;06
16279;06
16290;06
16302;06
16321;06
16325;06
16477;06
16481;06
16652;06
16739;06
16789;06
16872;06
16876;06
16877;06
16895;06
16899;06
16950;06
16951;06
16967;06
16996;06
17001;06
17013;06
17078;06
17084;06
17126;06
17296;06
17335;06
17388;06
17569;06
17593;06
17601;06
17784;06
17788;06
17826;06
17906;06
17949;06
17971;06
17972;06
18002;06
18337;06
18386;06
18392;06
18402;06
18403;06
18410;06
18431;06
18526;06
18694;06
18723;06
18777;06
18879;06
18880;06
18917;06
18974;06
19019;06
19023;06
19025;06
19046;06
19119;06
19120;06
19213;06
19305;06
19306;06
19349;06
19350;06
19351;06
19389;06
19429;06
19483;06
19497;06
19570;06
19780;06
19820;06
11821;06
12871;06
12922;06
13771;06
12143;06
14216;06
742;06
876;06
1683;06
1694;06
3229;06
3350;06
4028;06
7478;06
7527;06
8931;06
9618;06
10693;06
10694;06
14391;06
16294;06
17618;06
17620;06
17670;06
18878;06
14253;06
3469;06
3470;06
4509;06
10601;06
12078;06
12257;06
14160;06
14371;06
16293;06
5071;06
10675;06
13328;06
16360;06
15942;06
16384;06
15099;06
12994;06
15048;06
15119;06
16332;06
12298;06
16355;06
18675;06
13376;06
16348;06
586;06
1216;06
1229;06
1230;06
1573;06
2319;06
3360;06
3361;06
3564;06
3741;06
3761;06
4616;06
4631;06
4743;06
4898;06
5178;06
5590;06
5937;06
5938;06
6587;06
6846;06
6854;06
7422;06
7423;06
7424;06
7645;06
7887;06
8228;06
8832;06
9211;06
9640;06
9737;06
10051;06
10211;06
10428;06
10882;06
11310;06
12104;06
14705;06
15361;06
15362;06
15363;06
16063;06
16066;06
16079;06
16309;06
17114;06
17339;06
18970;06
19156;06
16394;06
16393;06
18669;06
12948;06
13057;06
13216;06
13393;06
13434;06
13499;06
14717;06
16350;06
16536;06
16537;06
16542;06
18698;06
18699;06
2336;06
2337;06
2338;06
5318;06
7930;06
14993;06
16356;06
16834;06
5236;06
5237;06
12543;06
12928;06
13083;06
13437;06
14590;06
14672;06
15573;06
16341;06
16759;06
225;06
1031;06
1733;06
1890;06
3627;06
3683;06
3887;06
3888;06
4665;06
4704;06
5075;06
5128;06
5180;06
5181;06
5981;06
7305;06
8039;06
8040;06
8425;06
9765;06
9766;06
9768;06
9895;06
10443;06
11069;06
11229;06
11790;06
12098;06
14174;06
14838;06
16204;06
16205;06
16206;06
16303;06
16310;06
16357;06
17170;06
6147;06
16378;06
19386;06
19391;06
19394;06
19395;06
19452;06
16331;06
79;06
1591;06
3345;06
9166;06
9566;06
10186;06
10574;06
11496;06
13278;06
13298;06
13904;06
14051;06
14261;06
15710;06
16300;06
16715;06
16720;06
17214;06
17310;06
17711;06
19236;06
81;06
16374;06
10900;06
16385;06
14991;06
12694;06
16343;06
11954;06
14958;06
15395;06
16370;06
11969;06
16396;06
18900;06
14468;06
11582;06
12962;06
11362;06
16351;06
16620;06
16365;06
18676;06
9835;06
16335;06
16476;06
16486;06
221;06
222;06
224;06
226;06
227;06
228;06
229;06
230;06
1063;06
1070;06
1103;06
1130;06
1181;06
1426;06
1782;06
1815;06
1879;06
1892;06
2047;06
2330;06
3383;06
3680;06
3697;06
3709;06
3766;06
3768;06
3802;06
3803;06
3845;06
3846;06
3851;06
3852;06
3861;06
4144;06
4145;06
4663;06
4716;06
4717;06
4861;06
4862;06
4902;06
4903;06
4904;06
4905;06
4906;06
4907;06
4984;06
5188;06
5312;06
5356;06
5357;06
5358;06
5386;06
5700;06
5745;06
6302;06
6585;06
6706;06
6719;06
6801;06
7549;06
7847;06
7897;06
8387;06
8418;06
8420;06
8816;06
8836;06
8982;06
9136;06
9504;06
9593;06
9594;06
9595;06
9596;06
9597;06
9653;06
9656;06
9693;06
9699;06
9700;06
9744;06
9745;06
9764;06
10153;06
10642;06
10708;06
11236;06
11865;06
12646;06
12881;06
13054;06
13091;06
13211;06
13411;06
13489;06
13704;06
13991;06
14062;06
14420;06
14540;06
14698;06
14709;06
15071;06
15683;06
16139;06
16358;06
16736;06
17827;06
17874;06
18190;06
18191;06
18202;06
18684;06
18898;06
18899;06
18938;06
19734;06
19789;06
19829;06
16373;06
9178;06
9179;06
10530;06
10531;06
13470;06
16333;06
17978;06
18336;06
11090;06
11098;06
14298;06
8243;06
16339;06
83;06
16377;06
16379;06
13436;06
16336;06
219;10
220;10
1102;10
1627;10
1897;10
2304;10
3340;10
3341;10
3664;10
5042;10
5788;10
7414;10
7415;10
7416;10
8107;10
8108;10
8192;10
8328;10
8923;10
9228;10
9229;10
9230;10
9231;10
9379;10
9380;10
9752;10
9866;10
9867;10
10054;10
10816;10
10842;10
11364;10
11366;10
12356;10
14088;10
14556;10
15261;10
15393;10
15610;10
15808;10
15844;10
15963;10
16024;10
16124;10
16185;10
16593;10
16965;10
16969;10
16971;10
17028;10
17121;10
17124;10
17125;10
17254;10
17255;10
17402;10
17403;10
17778;10
17838;10
17860;10
17951;10
18417;10
18458;10
18459;10
18506;10
18748;10
18749;10
18845;10
18856;10
19276;10
19278;10
19279;10
19286;10
19380;10
15864;10
16531;10
15922;14
9;14
21;14
247;14
248;14
249;14
250;14
251;14
252;14
253;14
254;14
255;14
256;14
257;14
258;14
259;14
260;14
261;14
262;14
263;14
264;14
265;14
266;14
267;14
268;14
269;14
270;14
271;14
272;14
273;14
274;14
275;14
276;14
277;14
278;14
279;14
280;14
281;14
282;14
283;14
284;14
285;14
286;14
287;14
288;14
289;14
290;14
291;14
292;14
294;14
295;14
296;14
579;14
580;14
641;14
642;14
643;14
671;14
672;14
673;14
674;14
675;14
676;14
677;14
872;14
926;14
927;14
928;14
929;14
930;14
951;14
981;14
982;14
983;14
984;14
985;14
986;14
987;14
1021;14
1071;14
1101;14
1104;14
1105;14
1150;14
1156;14
1159;14
1161;14
1169;14
1177;14
1192;14
1207;14
1213;14
1224;14
1276;14
1277;14
1320;14
1328;14
1336;14
1346;14
1347;14
1350;14
1352;14
1390;14
1405;14
1409;14
1425;14
1450;14
1458;14
1527;14
1528;14
1534;14
1583;14
1592;14
1623;14
1624;14
1649;14
1652;14
1653;14
1658;14
1671;14
1686;14
1723;14
1725;14
1743;14
1758;14
1787;14
1792;14
1819;14
1838;14
1862;14
1863;14
1886;14
1894;14
1898;14
1907;14
1925;14
1930;14
1962;14
1967;14
1968;14
2030;14
2053;14
2075;14
2080;14
2081;14
2096;14
2124;14
2127;14
2226;14
2305;14
3332;14
3333;14
3335;14
3336;14
3391;14
3414;14
3420;14
3436;14
3462;14
3475;14
3479;14
3480;14
3505;14
3520;14
3521;14
3522;14
3540;14
3541;14
3561;14
3568;14
3582;14
3583;14
3586;14
3624;14
3637;14
3673;14
3679;14
3691;14
3692;14
3738;14
3739;14
3759;14
3771;14
3774;14
3785;14
3809;14
3828;14
3832;14
3838;14
3864;14
3876;14
3910;14
3911;14
3931;14
3940;14
3951;14
3952;14
3953;14
3972;14
3974;14
3975;14
4013;14
4110;14
4111;14
4112;14
4176;14
4534;14
4552;14
4579;14
4580;14
4589;14
4597;14
4605;14
4664;14
4670;14
4701;14
4721;14
4735;14
4745;14
4757;14
4758;14
4759;14
4764;14
4768;14
4771;14
4773;14
4798;14
4799;14
4800;14
4805;14
4806;14
4807;14
4811;14
4812;14
4819;14
4829;14
4830;14
4843;14
4844;14
4846;14
4867;14
4913;14
4918;14
4919;14
4978;14
4979;14
5012;14
5023;14
5031;14
5033;14
5094;14
5095;14
5104;14
5105;14
5106;14
5119;14
5120;14
5152;14
5172;14
5189;14
5194;14
5195;14
5198;14
5223;14
5267;14
5351;14
5354;14
5395;14
5405;14
5415;14
5436;14
5455;14
5460;14
5479;14
5508;14
5509;14
5516;14
5517;14
5518;14
5519;14
5575;14
5576;14
5591;14
5663;14
5665;14
5741;14
5760;14
5761;14
5787;14
5792;14
5865;14
5872;14
5885;14
5920;14
5948;14
5954;14
5965;14
5977;14
6011;14
6051;14
6080;14
6092;14
6093;14
6130;14
6158;14
6159;14
6160;14
6162;14
6163;14
6164;14
6241;14
6295;14
6306;14
6310;14
6316;14
6339;14
6340;14
6404;14
6405;14
6406;14
6514;14
6535;14
6560;14
6561;14
6586;14
6616;14
6646;14
6654;14
6684;14
6725;14
6746;14
6747;14
6748;14
6798;14
6808;14
6820;14
6845;14
6856;14
6983;14
7089;14
7326;14
7327;14
7328;14
7332;14
7410;14
7425;14
7441;14
7455;14
7475;14
7476;14
7477;14
7521;14
7550;14
7731;14
7789;14
7859;14
7939;14
7955;14
8041;14
8059;14
8060;14
8064;14
8065;14
8099;14
8134;14
8142;14
8170;14
8220;14
8254;14
8277;14
8290;14
8291;14
8299;14
8335;14
8338;14
8339;14
8353;14
8379;14
8380;14
8390;14
8391;14
8396;14
8397;14
8398;14
8399;14
8400;14
8401;14
8419;14
8462;14
8466;14
8483;14
8487;14
8712;14
8734;14
8795;14
8924;14
8926;14
8930;14
8951;14
8965;14
8971;14
8972;14
8973;14
9039;14
9139;14
9377;14
9412;14
9421;14
9467;14
9472;14
9569;14
9633;14
9638;14
9646;14
9658;14
9706;14
9707;14
9725;14
9726;14
9727;14
9735;14
9746;14
9751;14
9847;14
9848;14
9849;14
9850;14
9851;14
9852;14
9853;14
9854;14
9855;14
9915;14
9946;14
9947;14
9949;14
9950;14
9952;14
9963;14
9980;14
10037;14
10052;14
10067;14
10088;14
10123;14
10124;14
10130;14
10131;14
10388;14
10390;14
10398;14
10399;14
10400;14
10411;14
10444;14
10498;14
10588;14
10605;14
10613;14
10656;14
10698;14
10712;14
10750;14
10757;14
10885;14
10886;14
11145;14
11146;14
11147;14
11180;14
11181;14
11182;14
11206;14
11213;14
11367;14
11396;14
11397;14
11420;14
11433;14
11487;14
11529;14
11575;14
11647;14
11655;14
11703;14
11706;14
11770;14
11786;14
11799;14
11804;14
11817;14
11839;14
11847;14
11851;14
11853;14
11861;14
11867;14
11919;14
11987;14
12011;14
12019;14
12036;14
12052;14
12069;14
12075;14
12100;14
12115;14
12118;14
12156;14
12159;14
12214;14
12226;14
12231;14
12248;14
12266;14
12275;14
12280;14
12284;14
12312;14
12316;14
12317;14
12325;14
12341;14
12344;14
12371;14
12375;14
12379;14
12390;14
12422;14
12431;14
12440;14
12510;14
12529;14
12535;14
12539;14
12602;14
12632;14
12638;14
12671;14
12675;14
12677;14
12715;14
12734;14
12742;14
12750;14
12756;14
12764;14
12768;14
12803;14
12809;14
12836;14
12842;14
12843;14
12877;14
12878;14
12880;14
12891;14
12897;14
12969;14
12982;14
12986;14
12990;14
13011;14
13019;14
13037;14
13038;14
13043;14
13062;14
13063;14
13065;14
13069;14
13074;14
13097;14
13111;14
13117;14
13137;14
13149;14
13172;14
13175;14
13178;14
13261;14
13280;14
13284;14
13288;14
13303;14
13338;14
13356;14
13362;14
13390;14
13402;14
13412;14
13420;14
13450;14
13458;14
13473;14
13478;14
13505;14
13545;14
13581;14
13596;14
13597;14
13600;14
13614;14
13659;14
13667;14
13700;14
13724;14
13745;14
13761;14
13772;14
13820;14
13839;14
13844;14
13851;14
13865;14
13889;14
13890;14
13905;14
13911;14
13945;14
13959;14
13965;14
13966;14
13988;14
13994;14
13999;14
14043;14
14095;14
14111;14
14137;14
14170;14
14177;14
14181;14
14226;14
14245;14
14281;14
14299;14
14312;14
14318;14
14330;14
14343;14
14364;14
14403;14
14406;14
14411;14
14431;14
14488;14
14520;14
14536;14
14543;14
14568;14
14573;14
14598;14
14610;14
14646;14
14665;14
14808;14
14809;14
14810;14
14814;14
14834;14
14842;14
14896;14
14902;14
14906;14
14936;14
14942;14
15022;14
15041;14
15062;14
15093;14
15094;14
15102;14
15106;14
15114;14
15117;14
15132;14
15141;14
15144;14
15147;14
15175;14
15179;14
15187;14
15245;14
15394;14
15466;14
15592;14
15644;14
15645;14
15714;14
15751;14
15789;14
15857;14
15892;14
15893;14
15921;14
15975;14
15977;14
15980;14
16026;14
16027;14
16028;14
16029;14
16089;14
16090;14
16093;14
16094;14
16109;14
16111;14
16137;14
16138;14
16141;14
16181;14
16182;14
16188;14
16213;14
16217;14
16224;14
16237;14
16245;14
16278;14
16319;14
16466;14
16605;14
16613;14
16627;14
16641;14
16648;14
16656;14
16670;14
16673;14
16695;14
16709;14
16712;14
16716;14
16744;14
16754;14
16756;14
16760;14
16770;14
16771;14
16780;14
16781;14
16791;14
16796;14
16799;14
16805;14
16806;14
16825;14
16835;14
16836;14
16856;14
16864;14
16870;14
16881;14
16888;14
16889;14
17032;14
17033;14
17034;14
17044;14
17087;14
17187;14
17208;14
17253;14
17269;14
17287;14
17396;14
17627;14
17736;14
17746;14
17756;14
17797;14
17839;14
17856;14
17863;14
17867;14
17879;14
17884;14
17918;14
17919;14
17930;14
17931;14
17961;14
17977;14
17984;14
18001;14
18061;14
18107;14
18168;14
18192;14
18193;14
18194;14
18195;14
18196;14
18227;14
18285;14
18296;14
18316;14
18324;14
18346;14
18405;14
18415;14
18416;14
18446;14
18462;14
18482;14
18488;14
18729;14
18781;14
18851;14
18855;14
18859;14
18931;14
18933;14
19041;14
19138;14
19146;14
19189;14
19257;14
19266;14
19281;14
19323;14
19377;14
19472;14
19473;14
19569;14
19803;14
19856;14
4185;14
15146;14
16468;14
17312;14
19194;14
12869;14
13110;14
13540;14
15148;14
15829;14
16724;14
11880;14
17575;14
19200;14
16651;14
14872;14
15837;14
15209;14
9473;14
9474;14
16282;14
16461;14
17799;14
17800;14
17801;14
17802;14
16491;14
17568;14
2061;14
2062;14
4797;14
4815;14
5185;14
5186;14
5187;14
5804;14
5805;14
5806;14
9140;14
10950;14
11685;14
11758;14
11784;14
11992;14
12373;14
12581;14
12670;14
12690;14
13249;14
13476;14
13651;14
14071;14
14251;14
14874;14
14875;14
15373;14
15866;14
15904;14
16471;14
16892;14
16893;14
16894;14
16896;14
17052;14
17348;14
17858;14
18189;14
18238;14
19376;14
12365;14
15011;14
16467;14
16473;14
15221;14
16492;14
9697;14
12126;14
12357;14
12368;14
13116;14
13949;14
15191;14
15966;14
16462;14
16465;14
77;14
10608;14
11744;14
12122;14
12512;14
12556;14
13475;14
13508;14
15923;14
16603;14
18275;14
12550;14
14173;14
16496;14
11864;14
12536;14
13801;14
12966;14
11850;14
11881;14
13548;14
16498;14
1957;14
16034;14
17901;14
19332;14
19456;14
1839;14
3971;14
5773;14
9966;14
9967;14
19195;14
19201;14
17833;14
444;14
445;14
446;14
447;14
448;14
449;14
450;14
451;14
452;14
453;14
454;14
455;14
456;14
457;14
458;14
459;14
460;14
1007;14
1023;14
1024;14
1053;14
1143;14
1227;14
1242;14
1246;14
1434;14
1546;14
1579;14
1923;14
2323;14
3421;14
3459;14
3506;14
3523;14
3524;14
3525;14
3526;14
3550;14
3643;14
3793;14
3794;14
3856;14
3982;14
3983;14
4578;14
4615;14
4629;14
4630;14
4648;14
4762;14
4874;14
4875;14
4988;14
5080;14
5092;14
5093;14
5121;14
5122;14
5154;14
5163;14
5239;14
5256;14
5262;14
5299;14
5308;14
5309;14
5327;14
5477;14
5691;14
5751;14
5786;14
5829;14
5860;14
5861;14
5904;14
5905;14
5906;14
5907;14
5908;14
5909;14
5924;14
5967;14
5968;14
6570;14
6571;14
6573;14
6592;14
6631;14
6632;14
6633;14
6694;14
6695;14
6711;14
6809;14
7451;14
7479;14
7492;14
7498;14
7555;14
7587;14
7644;14
7656;14
8085;14
8162;14
8765;14
8796;14
9177;14
9924;14
9925;14
10023;14
10152;14
10827;14
10946;14
11074;14
11623;14
11641;14
11657;14
11759;14
11950;14
12260;14
12590;14
12642;14
12687;14
12797;14
13718;14
14396;14
14811;14
14898;14
15137;14
15151;14
15169;14
15636;14
15646;14
15647;14
15648;14
15649;14
15650;14
15651;14
15652;14
15653;14
15949;14
16327;14
16654;14
17752;14
17910;14
17947;14
18293;14
18396;14
18477;14
19171;14
19229;14
14167;14
13099;14
16469;14
14903;14
78;14
4645;14
12481;14
14156;14
14581;14
16463;14
18310;14
15790;14
5801;14
16699;14
11707;14
11904;14
16434;14
12893;14
13198;14
13731;14
16460;14
13130;14
14707;14
14970;14
14978;14
6083;14
6084;14
7078;14
11512;14
11752;14
11911;14
11942;14
12114;14
12171;14
12377;14
12499;14
12547;14
12600;14
12634;14
12693;14
12812;14
12824;14
13359;14
13397;14
13486;14
13503;14
13518;14
13577;14
13607;14
13762;14
13787;14
13830;14
13897;14
13964;14
14047;14
14132;14
14369;14
14441;14
14630;14
15185;14
16472;14
16610;14
16675;14
16726;14
16788;14
17929;14
19521;14
13248;14
14015;14
13539;14
17011;14
11735;14
15034;14
17796;14
11566;14
11651;14
11665;14
11719;14
12004;14
12626;14
13053;14
15920;14
16464;14
12985;14
16707;14
17745;14
11474;14
11900;14
12755;14
13194;14
17583;14
16497;14
11555;14
16499;14
12862;14
13472;14
6274;18
16450;18
19728;18
10;18
422;18
423;18
424;18
425;18
426;18
432;18
433;18
434;18
435;18
437;18
440;18
441;18
442;18
443;18
596;18
597;18
644;18
908;18
1003;18
1004;18
1005;18
1006;18
1043;18
1100;18
1117;18
1149;18
1194;18
1532;18
1564;18
1895;18
2333;18
3449;18
3600;18
3749;18
3884;18
3939;18
3987;18
4066;18
4146;18
4795;18
4796;18
4958;18
5208;18
5209;18
5264;18
5265;18
5520;18
5521;18
5522;18
5523;18
5637;18
5638;18
5639;18
5709;18
5820;18
5869;18
5899;18
5946;18
5947;18
6271;18
6272;18
6273;18
6293;22
6294;18
6516;18
6549;18
6608;18
6664;18
6674;18
6675;18
6692;18
6742;18
6783;18
6867;18
7373;18
7510;18
7511;18
7636;18
7637;18
7891;18
8236;18
8237;18
8248;18
8746;18
8783;18
9035;18
9036;18
9577;18
9578;18
9579;18
9580;18
9717;18
9718;18
9742;18
9759;18
10010;18
10061;18
10062;18
10064;18
10112;18
10159;18
10160;18
10346;18
10725;18
10726;18
10815;18
10818;18
11530;18
11563;18
11756;18
11761;18
11778;18
12224;18
12421;18
12586;18
12695;18
13075;18
13982;18
14087;18
14569;18
15008;18
15113;18
15593;18
15810;18
15838;18
15950;18
16044;18
16161;18
16284;18
16285;18
16449;18
16601;18
16645;18
16786;18
17016;18
17071;18
17082;18
17251;18
17411;18
17862;18
18226;18
18267;18
18483;18
18635;18
18934;18
18975;18
19151;18
19183;18
19185;18
19187;18
19190;18
19191;18
19361;18
19363;18
19546;18
19547;18
19555;18
2341;18
15924;18
16454;18
9645;18
10954;18
6275;18
9599;18
16451;18
18265;18
19476;18
19477;18
12367;18
16448;18
6364;18
16457;18
16455;18
17479;18
16452;18
18976;18
16458;18
1395;22
2095;22
3599;22
5102;22
5103;22
7418;22
7419;22
7562;22
7563;22
7578;22
7653;22
7856;22
7857;22
7858;22
9896;22
10887;22
16032;22
16930;22
17207;22
17334;22
17349;22
18031;22
18200;22
19082;22
19549;22
19851;22
17909;22
16927;22
16929;22
67;22
4127;22
16919;22
16920;22
16931;22
4767;22
16065;22
427;22
428;22
429;22
430;22
431;22
436;22
438;22
439;22
906;22
1271;22
1594;22
1721;22
1896;22
1942;22
3989;22
4168;22
4778;22
4803;22
4808;22
5266;22
5433;22
5720;22
5756;22
5857;22
5925;22
5926;22
6036;22
6037;22
7601;22
8689;22
8690;22
8700;22
8764;22
9243;22
9661;22
9714;22
9715;22
9897;22
10168;22
10175;22
10176;22
10570;22
10589;22
12023;22
12203;22
12333;22
12334;22
12425;22
12513;22
12796;22
13394;22
13750;22
14146;22
16550;22
16775;22
16862;22
16863;22
17056;22
17057;22
17557;22
17853;22
17854;22
18239;22
18262;22
18393;22
18597;22
18751;22
18752;22
18869;22
18870;22
19029;22
19030;22
19287;22
19462;22
19539;22
19754;22
19755;22
12861;22
15903;22
16928;22
592;26
5056;26
6685;26
6686;26
9414;26
10011;26
10012;26
10013;26
10018;26
10019;26
10344;26
10358;26
10474;26
10520;26
10663;26
10890;26
11176;26
11177;26
11198;26
11748;26
12808;26
13758;26
14807;26
15256;26
16016;26
16049;26
16176;26
16177;26
16178;26
17216;26
17319;26
17320;26
17329;26
17346;26
17612;26
18070;26
18089;26
18090;26
18091;26
18132;26
18134;26
18177;26
18198;26
18234;26
19028;26
19222;26
19530;26
19554;26
19631;26
19632;26
19633;26
17260;26
18875;26
334;26
335;26
1027;26
1544;26
1545;26
1977;26
2315;26
3305;26
3769;26
4766;26
5136;26
5161;26
5215;26
5216;26
5241;26
5823;26
5883;26
5922;26
5923;26
6682;26
7093;26
7094;26
7095;26
7564;26
7855;26
7863;26
8006;26
8007;26
8471;26
8777;26
8778;26
9141;26
9415;26
9767;26
9881;26
10030;26
10359;26
12064;26
13128;26
14405;26
15545;26
15583;26
16037;26
16038;26
16733;26
17075;26
17103;26
17809;26
17936;26
18073;26
18133;26
18261;26
18268;26
18435;26
18738;26
337;26
338;26
1240;26
1275;26
1549;26
1737;26
2300;26
3382;26
3734;26
3849;26
3850;26
3874;26
3914;26
4789;26
5229;26
5230;26
5931;26
5932;26
6233;26
6308;26
6688;26
8477;26
8478;26
9492;26
9920;26
10667;26
10955;26
12825;26
13765;26
15561;26
15777;26
15916;26
16401;26
17881;26
18057;26
18175;26
18233;26
18818;26
15563;26
16059;26
16402;26
18903;26
18904;26
14250;26
11;26
1813;26
1814;26
6232;26
9203;26
9214;26
9215;26
9216;26
11175;26
11178;26
11361;26
13059;26
13620;26
15809;26
15858;26
15914;26
15953;26
16166;26
16287;26
16400;26
17549;26
18173;26
18813;26
19478;26
19481;26
1663;26
1664;26
1717;26
4649;26
4783;26
4784;26
6314;26
6863;26
6864;26
7087;26
7088;26
8738;26
8739;26
9880;26
11200;26
11292;26
15548;26
15591;26
15915;26
16057;26
16073;26
16818;26
17641;26
18176;26
19221;26
12800;26
15546;26
16398;26
9204;26
15547;26
15470;30
17369;30
17777;30
321;30
1745;30
8176;30
8183;30
8932;30
9904;30
10895;30
11215;30
12051;30
12065;30
13268;30
15940;30
16195;30
16437;30
16438;30
16711;30
17047;30
17174;30
18297;30
18658;30
18659;30
18660;30
18819;30
18820;30
18821;30
18822;30
19510;30
19792;30
19806;30
16436;30
1702;30
1707;30
5493;30
5494;30
7900;30
15828;30
16443;30
17990;30
17992;30
18165;30
18167;30
1960;30
1961;30
16594;30
16435;30
16444;30
16809;30
19828;30
7877;30
9711;30
12300;30
13494;30
14044;30
14089;30
14710;30
15474;30
17574;30
18030;30
19443;30
12758;30
16439;30
16445;30
12;30
320;30
645;30
988;30
1235;30
1719;30
1720;30
1766;30
3395;30
3755;30
3837;30
3892;30
4528;30
5491;30
5676;30
5677;30
5817;30
5964;30
6015;30
6336;30
6369;30
7056;30
7703;30
7704;30
7705;30
7853;30
7875;30
7881;30
8318;30
8490;30
8703;30
8704;30
8707;30
8708;30
8709;30
8714;30
9194;30
9197;30
9198;30
9731;30
10070;30
10184;30
10206;30
10573;30
10619;30
10809;30
11357;30
11411;30
11514;30
11556;30
11606;30
11978;30
12111;30
12289;30
12292;30
12395;30
12456;30
12460;30
12473;30
12492;30
12816;30
12915;30
13045;30
13046;30
13120;30
13197;30
13252;30
13291;30
13312;30
13438;30
13440;30
13627;30
13631;30
13749;30
13937;30
13996;30
14122;30
14213;30
14249;30
14494;30
14715;30
14931;30
15166;30
15225;30
15819;30
15854;30
15905;30
15955;30
15971;30
16157;30
16207;30
16228;30
16254;30
16634;30
16848;30
16849;30
16868;30
17018;30
17241;30
17242;30
17243;30
17244;30
17245;30
17277;30
17279;30
17969;30
18034;30
18166;30
18313;30
18679;30
18852;30
18908;30
19097;30
19459;30
19563;30
19723;30
19799;30
19810;30
19811;30
19812;30
19813;30
19814;30
13183;30
15925;30
16101;30
16624;30
72;30
319;30
1552;30
1597;30
3626;30
3847;30
3848;30
4081;30
4529;30
4718;30
4738;30
4739;30
5492;30
6540;30
6541;30
7670;30
7689;30
10114;30
10639;30
11202;30
12617;30
13717;30
16030;30
16441;30
17359;30
17527;30
17991;30
19653;30
19675;30
19710;30
19782;30
15471;30
17263;30
19149;30
317;30
318;30
578;30
2307;30
3330;30
3331;30
4728;30
4729;30
4730;30
4731;30
5011;30
5019;30
5051;30
5052;30
5150;30
5228;30
5675;30
6392;30
6393;30
6394;30
6581;30
6582;30
6634;30
7876;30
7997;30
8181;30
8182;30
8837;30
9176;30
9481;30
11329;30
12620;30
13235;30
14693;30
15170;30
15472;30
15594;30
16230;30
16551;30
16552;30
17095;30
17282;30
17305;30
17908;30
18082;30
18350;30
19153;30
19397;30
19398;30
16446;30
15475;30
16058;30
17962;30
18071;30
19615;30
19616;30
19683;30
1479;34
1827;34
1828;34
1829;34
1830;34
2125;34
2308;34
4113;34
4207;34
4208;34
6600;34
7403;34
7404;34
7405;34
9383;34
9647;34
9756;34
9757;34
9827;34
9876;34
10385;34
11304;34
12295;34
15375;34
15612;34
15757;34
15795;34
15811;34
15951;34
16025;34
16082;34
16083;34
16084;34
16586;34
16913;34
17217;34
17316;34
17384;34
17392;34
17979;34
18201;34
18411;34
18882;34
19753;34
16911;34
9877;34
16914;34
10918;34
16910;34
16918;34
10908;38
15236;38
15491;38
11553;38
12096;38
13275;38
15502;38
19850;38
10917;38
12086;38
16425;38
15506;38
16017;38
978;38
16196;38
17847;38
19321;38
19440;38
10911;38
11307;38
14427;38
15595;38
18053;38
19090;38
326;42
327;42
328;42
331;42
332;42
333;42
1248;42
1249;42
1324;42
1511;42
2313;42
3423;42
3431;42
3944;42
4017;42
4018;42
4062;42
4135;42
4175;42
5213;42
5279;42
5449;42
